X1	Y1	NormalY1	X2	InterpolY2
189.767	2.31931	72.47844		
189.794	2.3193	72.47813		
189.831	2.31911	72.47219		
189.866	2.31871	72.45969		
189.902	2.31817	72.44281		
189.94	2.31803	72.43844		
189.941	2.31807	72.43969		
189.99	2.318	72.4375		
190.023	2.31808	72.44		
190.043	2.31818	72.44312		
190.091	2.31819	72.44344		
190.111	2.31783	72.43219		
190.137	2.31752	72.4225		
190.173	2.31741	72.41906		
190.231	2.31731	72.41594		
190.256	2.31739	72.41844		
190.286	2.31741	72.41906		
190.318	2.31743	72.41969		
190.344	2.31737	72.41781		
190.364	2.3171	72.40937		
190.395	2.31698	72.40563		
190.432	2.31701	72.40656		
190.474	2.31709	72.40906		
190.493	2.31676	72.39875		
190.518	2.31637	72.38656		
190.558	2.31644	72.38875		
190.601	2.31622	72.38187		
190.614	2.31582	72.36938		
190.647	2.31564	72.36375		
190.682	2.31564	72.36375		
190.72	2.31575	72.36719		
190.756	2.31577	72.36781		
190.791	2.31579	72.36844		
190.824	2.31575	72.36719		
190.859	2.31575	72.36719		
190.901	2.31583	72.36969		
190.92	2.31575	72.36719		
190.946	2.31554	72.36062		
190.972	2.31537	72.35531		
190.992	2.31546	72.35813		
191.052	2.31552	72.36		
191.065	2.31514	72.34812		
191.092	2.31487	72.33969		
191.137	2.31485	72.33906		
191.175	2.31484	72.33875		
191.204	2.31484	72.33875		
191.23	2.31495	72.34219		
191.257	2.315	72.34375		
191.292	2.31464	72.3325		
191.333	2.31434	72.32313		
191.368	2.31424	72.32		
191.396	2.31416	72.3175		
191.43	2.314	72.3125		
191.469	2.31363	72.30094		
191.487	2.31345	72.29531		
191.509	2.31302	72.28187		
191.544	2.31229	72.25906		
191.569	2.31207	72.25219		
191.613	2.31232	72.26		
191.65	2.3125	72.26563		
191.679	2.3125	72.26563		
191.708	2.31212	72.25375		
191.742	2.31156	72.23625		
191.775	2.31118	72.22438		
191.813	2.31109	72.22156		
191.863	2.31119	72.22469		
191.882	2.31115	72.22344		
191.91	2.3111	72.22188		
191.949	2.31113	72.22281		
192.005	2.31104	72.22		
192.025	2.3108	72.2125		
192.057	2.31064	72.2075		
192.084	2.31072	72.21		
192.097	2.31102	72.21937		
192.134	2.31084	72.21375		
192.157	2.31046	72.20188		
192.185	2.3105	72.20313		
192.235	2.31048	72.2025		
192.306	2.31052	72.20375		
192.298	2.31067	72.20844		
192.325	2.31045	72.20156		
192.367	2.31016	72.1925		
192.402	2.31025	72.19531		
192.432	2.3104	72.2		
192.461	2.31012	72.19125		
192.493	2.30969	72.17781		
192.529	2.30957	72.17406		
192.57	2.30929	72.16531		
192.588	2.30911	72.15969		
192.615	2.3091	72.15937		
192.656	2.30891	72.15344		
192.692	2.30883	72.15094		
192.72	2.30869	72.14656		
192.752	2.3086	72.14375		
192.786	2.30853	72.14156		
192.813	2.30837	72.13656		
192.855	2.30859	72.14344		
192.898	2.30889	72.15281		
192.921	2.30902	72.15687		
192.925	2.30911	72.15969		
192.987	2.30903	72.15719		
193.015	2.30896	72.155		
193.045	2.3091	72.15937		
193.091	2.30919	72.16219		
193.127	2.30886	72.15188		
193.159	2.30848	72.14		
193.18	2.30833	72.13531		
193.201	2.30817	72.13031		
193.267	2.30812	72.12875		
193.28	2.30792	72.1225		
193.292	2.30784	72.12		
193.333	2.30787	72.12094		
193.369	2.30758	72.11188		
193.393	2.30746	72.10813		
193.441	2.30755	72.11094		
193.484	2.30764	72.11375		
193.494	2.30781	72.11906		
193.525	2.30792	72.1225		
193.563	2.30763	72.11344		
193.594	2.3068	72.0875		
193.612	2.30645	72.07656		
193.667	2.30689	72.09031		
193.699	2.30722	72.10063		
193.739	2.30728	72.1025		
193.781	2.30721	72.10031		
193.805	2.3071	72.09688		
193.833	2.3071	72.09688		
193.865	2.30686	72.08938		
193.891	2.30659	72.08094		
193.896	2.30657	72.08031		
193.955	2.30639	72.07469		
194.003	2.3059	72.05937		
194.031	2.30588	72.05875		
194.061	2.30626	72.07062		
194.081	2.3063	72.07188		
194.115	2.30635	72.07344		
194.151	2.30628	72.07125		
194.183	2.30596	72.06125		
194.207	2.30594	72.06063		
194.253	2.30612	72.06625		
194.288	2.30605	72.06406		
194.314	2.30593	72.06031		
194.342	2.30559	72.04969		
194.379	2.30516	72.03625		
194.417	2.3051	72.03437		
194.454	2.30517	72.03656		
194.487	2.30496	72.03		
194.503	2.30458	72.01812		
194.52	2.30444	72.01375		
194.547	2.30447	72.01469		
194.592	2.30455	72.01719		
194.628	2.30457	72.01781		
194.653	2.30455	72.01719		
194.692	2.30457	72.01781		
194.742	2.30455	72.01719		
194.789	2.30413	72.00406		
194.789	2.30373	71.99156		
194.809	2.30372	71.99125		
194.853	2.30338	71.98062		
194.878	2.30299	71.96844		
194.931	2.30301	71.96906		
194.958	2.30307	71.97094		
194.983	2.30228	71.94625		
195.017	2.30155	71.92344		
195.038	2.30115	71.91094		
195.069	2.30122	71.91312		
195.102	2.30176	71.93		
195.125	2.3019	71.93437		
195.154	2.30214	71.94187		
195.197	2.3024	71.95		
195.229	2.3025	71.95313		
195.254	2.30249	71.95281		
195.295	2.30235	71.94844		
195.326	2.3019	71.93437		
195.353	2.30163	71.92594		
195.383	2.30162	71.92562		
195.428	2.30128	71.915		
195.47	2.30079	71.89969		
195.502	2.30005	71.87656		
195.521	2.29966	71.86437		
195.545	2.29991	71.87219		
195.577	2.29994	71.87313		
195.613	2.29955	71.86094		
195.644	2.29924	71.85125		
195.666	2.2992	71.85		
195.688	2.29918	71.84937		
195.75	2.29917	71.84906		
195.783	2.29904	71.845		
195.797	2.29889	71.84031		
195.836	2.29893	71.84156		
195.876	2.29904	71.845		
195.901	2.29916	71.84875		
195.919	2.29886	71.83938		
195.961	2.2985	71.82812		
195.972	2.29842	71.82563		
196.016	2.29844	71.82625		
196.062	2.29824	71.82		
196.096	2.29793	71.81031		
196.139	2.29801	71.81281		
196.175	2.298	71.8125		
196.207	2.29802	71.81312		
196.243	2.298	71.8125		
196.268	2.2976	71.8		
196.279	2.29742	71.79437		
196.302	2.29762	71.80063		
196.337	2.29757	71.79906		
196.369	2.29734	71.79188		
196.429	2.29711	71.78469		
196.464	2.29673	71.77281		
196.485	2.29681	71.77531		
196.502	2.29695	71.77969		
196.548	2.29661	71.76906		
196.585	2.29636	71.76125		
196.61	2.29625	71.75781		
196.641	2.29625	71.75781		
196.678	2.29634	71.76062		
196.716	2.29634	71.76062		
196.754	2.29625	71.75781		
196.783	2.29603	71.75094		
196.784	2.29587	71.74594		
196.827	2.29566	71.73937		
196.871	2.29538	71.73062		
196.91	2.29529	71.72781		
196.952	2.29543	71.73219		
196.966	2.29561	71.73781		
196.99	2.29534	71.72938		
197.036	2.2951	71.72188		
197.082	2.29512	71.7225		
197.077	2.29519	71.72469		
197.118	2.29519	71.72469		
197.148	2.29523	71.72594		
197.15	2.29531	71.72844		
197.214	2.29526	71.72687		
197.263	2.29488	71.715		
197.303	2.29459	71.70594		
197.34	2.2946	71.70625		
197.356	2.2945	71.70313		
197.385	2.29414	71.69187		
197.412	2.29396	71.68625		
197.466	2.29413	71.69156		
197.495	2.29415	71.69219		
197.522	2.29413	71.69156		
197.54	2.29402	71.68812		
197.561	2.29374	71.67938		
197.6	2.29329	71.66531		
197.642	2.29321	71.66281		
197.687	2.29332	71.66625		
197.714	2.29326	71.66438		
197.729	2.29325	71.66406		
197.792	2.29323	71.66344		
197.815	2.29323	71.66344		
197.833	2.29321	71.66281		
197.858	2.2929	71.65313		
197.909	2.29271	71.64719		
197.926	2.29275	71.64844		
197.961	2.29276	71.64875		
198.004	2.29286	71.65188		
198.045	2.29269	71.64656		
198.08	2.29224	71.6325		
198.113	2.29199	71.62469		
198.137	2.29159	71.61219		
198.157	2.29051	71.57844		
198.183	2.29042	71.57563		
198.209	2.2914	71.60625		
198.244	2.29109	71.59656		
198.291	2.29099	71.59344		
198.332	2.29182	71.61938		
198.354	2.29204	71.62625		
198.39	2.29182	71.61938		
198.434	2.29167	71.61469		
198.463	2.29149	71.60906		
198.496	2.29139	71.60594		
198.517	2.29146	71.60813		
198.544	2.29151	71.60969		
198.598	2.29141	71.60656		
198.612	2.29127	71.60219		
198.633	2.29114	71.59812		
198.658	2.29101	71.59406		
198.691	2.29073	71.58531		
198.728	2.29038	71.57437		
198.754	2.29027	71.57094		
198.786	2.29012	71.56625		
198.823	2.29005	71.56406		
198.858	2.29019	71.56844		
198.903	2.29022	71.56938		
198.927	2.29021	71.56906		
198.944	2.29017	71.56781		
198.998	2.28981	71.55656		
199.022	2.28943	71.54469		
199.046	2.28932	71.54125		
199.078	2.28908	71.53375		
199.131	2.28885	71.52656		
199.158	2.2888	71.525		
199.176	2.28877	71.52406		
199.207	2.28881	71.52531		
199.258	2.28878	71.52438		
199.271	2.28868	71.52125		
199.307	2.28877	71.52406		
199.344	2.28858	71.51812		
199.379	2.28815	71.50469		
199.405	2.28815	71.50469		
199.431	2.28834	71.51062		
199.462	2.28831	71.50969		
199.498	2.28819	71.50594		
199.55	2.28779	71.49344		
199.564	2.28741	71.48156		
199.59	2.28731	71.47844		
199.631	2.28659	71.45594		
199.666	2.28618	71.44312		
199.681	2.28645	71.45156		
199.697	2.28656	71.455		
199.724	2.28661	71.45656		
199.774	2.28631	71.44719		
199.825	2.28601	71.43781		
199.833	2.28568	71.4275		
199.857	2.28527	71.41469		
199.898	2.28524	71.41375		
199.937	2.28547	71.42094		
199.977	2.28556	71.42375		
200.009	2.28556	71.42375		
200.038	2.28555	71.42344		
200.082	2.28522	71.41312		
200.098	2.28504	71.4075		
200.135	2.28479	71.39969		
200.176	2.28458	71.39312		
200.21	2.28471	71.39719		
200.244	2.28469	71.39656		
200.282	2.28462	71.39437		
200.3	2.28464	71.395		
200.303	2.28482	71.40062		
200.358	2.28485	71.40156		
200.374	2.28469	71.39656		
200.409	2.28444	71.38875		
200.46	2.28409	71.37781		
200.489	2.28391	71.37219		
200.525	2.28397	71.37406		
200.534	2.28377	71.36781		
200.542	2.28349	71.35906		
200.587	2.28344	71.3575		
200.627	2.28309	71.34656		
200.672	2.28282	71.33813		
200.706	2.28293	71.34156		
200.727	2.28296	71.3425		
200.745	2.28288	71.34		
200.778	2.28285	71.33906		
200.821	2.28298	71.34313		
200.866	2.28306	71.34562		
200.871	2.28281	71.33781		
200.904	2.2827	71.33438		
200.939	2.2828	71.3375		
200.973	2.28263	71.33219		
201.019	2.28215	71.31719		
201.05	2.2818	71.30625		
201.081	2.28184	71.3075		
201.104	2.28197	71.31156		
201.121	2.28206	71.31437		
201.183	2.28205	71.31406		
201.206	2.2821	71.31562		
201.227	2.28187	71.30844		
201.256	2.28162	71.30063		
201.275	2.28164	71.30125		
201.315	2.28158	71.29937		
201.35	2.28129	71.29031		
201.379	2.28089	71.27781		
201.426	2.28069	71.27156		
201.46	2.28077	71.27406		
201.496	2.28093	71.27906		
201.524	2.28097	71.28031		
201.537	2.28096	71.28		
201.59	2.28088	71.2775		
201.611	2.28069	71.27156		
201.633	2.28041	71.26281		
201.671	2.28026	71.25813		
201.716	2.28037	71.26156		
201.742	2.28042	71.26313		
201.773	2.28002	71.25062		
201.827	2.27955	71.23594		
201.85	2.27953	71.23531		
201.878	2.27961	71.23781		
201.907	2.27964	71.23875		
201.937	2.27965	71.23906		
201.969	2.27961	71.23781		
201.996	2.27928	71.2275		
202.022	2.27897	71.21781		
202.054	2.27899	71.21844		
202.096	2.27902	71.21937		
202.125	2.27885	71.21406		
202.159	2.27852	71.20375		
202.196	2.27845	71.20156		
202.22	2.2785	71.20313		
202.256	2.27849	71.20281		
202.28	2.27827	71.19594		
202.301	2.27798	71.18688		
202.359	2.27782	71.18188		
202.373	2.27773	71.17906		
202.413	2.27778	71.18062		
202.455	2.2774	71.16875		
202.472	2.27675	71.14844		
202.492	2.27658	71.14312		
202.526	2.27653	71.14156		
202.566	2.27649	71.14031		
202.607	2.27652	71.14125		
202.625	2.27647	71.13969		
202.655	2.27627	71.13344		
202.694	2.27594	71.12313		
202.726	2.27583	71.11969		
202.769	2.27592	71.1225		
202.789	2.27589	71.12156		
202.817	2.27562	71.11312		
202.85	2.2753	71.10313		
202.872	2.27525	71.10156		
202.919	2.27533	71.10406		
202.957	2.27526	71.10187		
202.986	2.27516	71.09875		
203.003	2.27527	71.10219		
203.041	2.27542	71.10688		
203.076	2.27543	71.10719		
203.103	2.27514	71.09812		
203.127	2.27487	71.08969		
203.187	2.27476	71.08625		
203.211	2.27425	71.07031		
203.233	2.27377	71.05531		
203.26	2.27376	71.055		
203.303	2.27401	71.06281		
203.335	2.2744	71.075		
203.373	2.27449	71.07781		
203.414	2.27425	71.07031		
203.437	2.27417	71.06781		
203.456	2.27402	71.06312		
203.477	2.27366	71.05187		
203.514	2.27351	71.04719		
203.562	2.27345	71.04531		
203.586	2.27339	71.04344		
203.617	2.2734	71.04375		
203.643	2.27342	71.04437		
203.66	2.27318	71.03687		
203.694	2.27282	71.02562		
203.73	2.27288	71.0275		
203.763	2.27295	71.02969		
203.796	2.27258	71.01812		
203.849	2.27228	71.00875		
203.871	2.27234	71.01062		
203.892	2.27235	71.01094		
203.925	2.27233	71.01031		
203.974	2.27236	71.01125		
203.979	2.27237	71.01156		
204.012	2.27247	71.01469		
204.049	2.27216	71.005		
204.077	2.27181	70.99406		
204.126	2.27177	70.99281		
204.145	2.2718	70.99375		
204.153	2.27164	70.98875		
204.189	2.27131	70.97844		
204.245	2.27119	70.97469		
204.27	2.27043	70.95094		
204.305	2.26976	70.93		
204.342	2.26984	70.9325		
204.358	2.2699	70.93437		
204.39	2.27006	70.93937		
204.43	2.26993	70.93531		
204.466	2.26984	70.9325		
204.477	2.26972	70.92875		
204.51	2.26946	70.92063		
204.551	2.26947	70.92094		
204.597	2.26954	70.92312		
204.637	2.26965	70.92656		
204.652	2.26969	70.92781		
204.672	2.26956	70.92375		
204.696	2.26926	70.91438		
204.727	2.26908	70.90875		
204.753	2.26913	70.91031		
204.8	2.26873	70.89781		
204.836	2.26835	70.88594		
204.862	2.26841	70.88781		
204.891	2.26846	70.88938		
204.924	2.26854	70.89187		
204.956	2.26821	70.88156		
204.983	2.26776	70.8675		
205.005	2.26776	70.8675		
205.06	2.26781	70.86906		
205.08	2.26781	70.86906		
205.105	2.26784	70.87		
205.153	2.2679	70.87188		
205.193	2.26793	70.87281		
205.232	2.26779	70.86844		
205.261	2.26753	70.86031		
205.287	2.26739	70.85594		
205.317	2.26733	70.85406		
205.338	2.26709	70.84656		
205.367	2.26605	70.81406		
205.396	2.2655	70.79688		
205.414	2.26573	70.80406		
205.454	2.26583	70.80719		
205.491	2.26615	70.81719		
205.526	2.2669	70.84063		
205.557	2.26697	70.84281		
205.583	2.26643	70.82594		
205.613	2.26583	70.80719		
205.644	2.26539	70.79344		
205.667	2.26538	70.79313		
205.694	2.26538	70.79313		
205.74	2.26546	70.79563		
205.776	2.26545	70.79531		
205.799	2.26542	70.79437		
205.822	2.26553	70.79781		
205.865	2.26557	70.79906		
205.889	2.26552	70.7975		
205.907	2.26537	70.79281		
205.947	2.26479	70.77469		
205.997	2.26421	70.75656		
206.03	2.26428	70.75875		
206.042	2.26457	70.76781		
206.063	2.26416	70.755		
206.146	2.26357	70.73656		
206.162	2.26348	70.73375		
206.171	2.26346	70.73313		
206.19	2.26337	70.73031		
206.218	2.26342	70.73188		
206.267	2.26351	70.73469		
206.319	2.26351	70.73469		
206.365	2.26351	70.73469		
206.395	2.2635	70.73438		
206.424	2.26361	70.73781		
206.446	2.26372	70.74125		
206.467	2.26328	70.7275		
206.5	2.26271	70.70969		
206.528	2.26257	70.70531		
206.555	2.26279	70.71219		
206.584	2.26307	70.72094		
206.615	2.2629	70.71563		
206.636	2.26256	70.705		
206.674	2.26253	70.70406		
206.713	2.26248	70.7025		
206.737	2.26235	70.69844		
206.761	2.2623	70.69687		
206.801	2.26215	70.69219		
206.848	2.26176	70.68		
206.893	2.26152	70.6725		
206.924	2.2615	70.67188		
206.928	2.26156	70.67375		
206.954	2.26133	70.66656		
206.99	2.26086	70.65188		
207.031	2.26077	70.64906		
207.08	2.26087	70.65219		
207.121	2.26085	70.65156		
207.144	2.26093	70.65406		
207.166	2.26097	70.65531		
207.203	2.26082	70.65062		
207.228	2.26075	70.64844		
207.255	2.26049	70.64031		
207.292	2.26018	70.63063		
207.346	2.26013	70.62906		
207.366	2.2601	70.62812		
207.389	2.26007	70.62719		
207.419	2.2601	70.62812		
207.46	2.2598	70.61875		
207.484	2.25948	70.60875		
207.508	2.25955	70.61094		
207.54	2.25956	70.61125		
207.575	2.25919	70.59969		
207.61	2.25889	70.59031		
207.634	2.2589	70.59063		
207.667	2.25887	70.58969		
207.71	2.25895	70.59219		
207.714	2.25911	70.59719		
207.765	2.25912	70.5975		
207.801	2.25876	70.58625		
207.817	2.2584	70.575		
207.835	2.25833	70.57281		
207.89	2.25827	70.57094		
207.944	2.25808	70.565		
207.983	2.25795	70.56094		
208.011	2.25796	70.56125		
208.055	2.25806	70.56437		
208.084	2.25772	70.55375		
208.109	2.2574	70.54375		
208.135	2.25746	70.54563		
208.154	2.2574	70.54375		
208.168	2.25739	70.54344		
208.193	2.25737	70.54281		
208.234	2.25743	70.54469		
208.282	2.25752	70.5475		
208.314	2.25745	70.54531		
208.35	2.25668	70.52125		
208.383	2.25632	70.51		
208.393	2.25632	70.51		
208.439	2.25601	70.50031		
208.468	2.25608	70.5025		
208.492	2.25612	70.50375		
208.546	2.25595	70.49844		
208.568	2.25595	70.49844		
208.593	2.256	70.5		
208.625	2.25592	70.4975		
208.655	2.25577	70.49281		
208.672	2.25577	70.49281		
208.709	2.25547	70.48344		
208.745	2.25472	70.46		
208.771	2.25502	70.46937		
208.803	2.25508	70.47125		
208.865	2.25439	70.44969		
208.892	2.25435	70.44844		
208.897	2.25439	70.44969		
208.942	2.25428	70.44625		
208.965	2.25426	70.44562		
208.982	2.25433	70.44781		
209.015	2.25398	70.43688		
209.079	2.25349	70.42156		
209.091	2.25335	70.41719		
209.126	2.25325	70.41406		
209.158	2.25328	70.415		
209.167	2.25334	70.41688		
209.208	2.25326	70.41438		
209.249	2.25299	70.40594		
209.283	2.25281	70.40031		
209.313	2.25279	70.39969		
209.34	2.25277	70.39906		
209.37	2.25284	70.40125		
209.412	2.25283	70.40094		
209.464	2.25277	70.39906		
209.502	2.25264	70.395		
209.518	2.25218	70.38063		
209.54	2.2514	70.35625		
209.57	2.25109	70.34656		
209.616	2.25113	70.34781		
209.654	2.25115	70.34844		
209.69	2.25122	70.35062		
209.718	2.25125	70.35156		
209.741	2.25131	70.35344		
209.782	2.25085	70.33906		
209.807	2.25049	70.32781		
209.84	2.25057	70.33031		
209.879	2.25049	70.32781		
209.899	2.25001	70.31281		
209.913	2.24968	70.3025		
209.938	2.24983	70.30719		
209.967	2.24992	70.31		
209.989	2.24994	70.31063		
210.039	2.24994	70.31063		
210.09	2.24994	70.31063		
210.121	2.24985	70.30781		
210.133	2.24977	70.30531		
210.173	2.24975	70.30469		
210.201	2.24976	70.305		
210.23	2.24941	70.29406		
210.265	2.24902	70.28187		
210.302	2.24907	70.28344		
210.316	2.24919	70.28719		
210.34	2.24896	70.28		
210.38	2.24874	70.27313		
210.461	2.24861	70.26906		
210.476	2.24823	70.25719		
210.497	2.24813	70.25406		
210.513	2.24826	70.25813		
210.512	2.24827	70.25844		
210.549	2.24816	70.255		
210.603	2.2481	70.25312		
210.657	2.24813	70.25406		
210.702	2.24813	70.25406		
210.724	2.24768	70.24		
210.735	2.24728	70.2275		
210.738	2.24736	70.23		
210.754	2.24739	70.23094		
210.841	2.24734	70.22937		
210.868	2.247	70.21875		
210.896	2.24683	70.21344		
210.927	2.24685	70.21406		
210.96	2.24674	70.21062		
210.974	2.24665	70.20781		
211.02	2.24665	70.20781		
211.067	2.24671	70.20969		
211.057	2.24657	70.20531		
211.096	2.2463	70.19688		
211.136	2.24625	70.19531		
211.193	2.24626	70.19562		
211.259	2.24589	70.18406		
211.234	2.24553	70.17281		
211.268	2.24561	70.17531		
211.3	2.24567	70.17719		
211.326	2.2456	70.175		
211.375	2.24558	70.17437		
211.401	2.24556	70.17375		
211.436	2.24534	70.16688		
211.476	2.24498	70.15563		
211.498	2.2449	70.15313		
211.525	2.24508	70.15875		
211.562	2.24477	70.14906		
211.6	2.24437	70.13656		
211.614	2.24439	70.13719		
211.648	2.24444	70.13875		
211.691	2.24421	70.13156		
211.725	2.24386	70.12063		
211.744	2.24376	70.1175		
211.804	2.2437	70.11562		
211.809	2.24367	70.11469		
211.839	2.24368	70.115		
211.899	2.24357	70.11156		
211.896	2.24348	70.10875		
211.942	2.2432	70.1		
211.972	2.24284	70.08875		
212.008	2.2428	70.0875		
212.081	2.24278	70.08687		
212.097	2.24273	70.08531		
212.111	2.24251	70.07844		
212.137	2.24222	70.06938		
212.196	2.24218	70.06812		
212.222	2.24219	70.06844		
212.242	2.24215	70.06719		
212.281	2.24215	70.06719		
212.341	2.24216	70.0675		
212.317	2.24226	70.07062		
212.352	2.24205	70.06406		
212.391	2.24167	70.05219		
212.432	2.24166	70.05187		
212.472	2.24137	70.04281		
212.498	2.24099	70.03094		
212.534	2.24093	70.02906		
212.577	2.24085	70.02656		
212.635	2.2408	70.025		
212.644	2.24086	70.02688		
212.659	2.24078	70.02438		
212.682	2.24072	70.0225		
212.705	2.24081	70.02531		
212.746	2.24054	70.01688		
212.805	2.24036	70.01125		
212.853	2.24029	70.00906		
212.872	2.23993	69.99781		
212.883	2.23968	69.99		
212.903	2.23961	69.98781		
212.937	2.23936	69.98		
212.978	2.23906	69.97062		
213.042	2.23898	69.96813		
213.057	2.23891	69.96594		
213.081	2.23882	69.96313		
213.112	2.23889	69.96531		
213.134	2.23899	69.96844		
213.189	2.23905	69.97031		
213.221	2.23896	69.9675		
213.246	2.23858	69.95562		
213.274	2.23836	69.94875		
213.311	2.23792	69.935		
213.341	2.23757	69.92406		
213.372	2.23755	69.92344		
213.411	2.23751	69.92219		
213.443	2.23755	69.92344		
213.464	2.23763	69.92594		
213.495	2.23704	69.9075		
213.53	2.23626	69.88313		
213.542	2.23595	69.87344		
213.596	2.2359	69.87188		
213.637	2.23588	69.87125		
213.663	2.23588	69.87125		
213.666	2.23598	69.87438		
213.714	2.23606	69.87687		
213.76	2.23599	69.87469		
213.795	2.23587	69.87094		
213.823	2.23574	69.86687		
213.858	2.23572	69.86625		
213.884	2.23529	69.85281		
213.911	2.23492	69.84125		
213.938	2.23497	69.84281		
213.961	2.23491	69.84094		
213.999	2.23479	69.83719		
214.037	2.2346	69.83125		
214.073	2.23454	69.82937		
214.111	2.23462	69.83187		
214.149	2.23461	69.83156		
214.167	2.23456	69.83		
214.182	2.23452	69.82875		
214.211	2.23423	69.81969		
214.266	2.23394	69.81063		
214.29	2.23387	69.80844		
214.31	2.23393	69.81031		
214.343	2.23373	69.80406		
214.38	2.23354	69.79812		
214.405	2.23356	69.79875		
214.423	2.23352	69.7975		
214.444	2.23358	69.79937		
214.501	2.23361	69.80031		
214.545	2.23337	69.79281		
214.588	2.23304	69.7825		
214.622	2.23292	69.77875		
214.642	2.23301	69.78156		
214.674	2.23254	69.76687		
214.71	2.23231	69.75969		
214.748	2.23186	69.74563		
214.783	2.23165	69.73906		
214.79	2.23169	69.74031		
214.799	2.23181	69.74406		
214.832	2.23194	69.74812		
214.88	2.23196	69.74875		
214.938	2.23172	69.74125		
214.962	2.23146	69.73313		
214.984	2.23146	69.73313		
215.012	2.23147	69.73344		
215.044	2.23155	69.73594		
215.087	2.23163	69.73844		
215.108	2.23135	69.72969		
215.122	2.23097	69.71781		
215.171	2.23108	69.72125		
215.207	2.23083	69.71344		
215.263	2.23063	69.70719		
215.309	2.23065	69.70781		
215.31	2.23055	69.70469		
215.322	2.23056	69.705		
215.359	2.23054	69.70437		
215.397	2.23048	69.7025		
215.432	2.23006	69.68937		
215.472	2.2297	69.67812		
215.513	2.22911	69.65969		
215.55	2.22875	69.64844		
215.582	2.2287	69.64687		
215.586	2.22874	69.64813		
215.613	2.22875	69.64844		
215.639	2.22868	69.64625		
215.666	2.22843	69.63844		
215.693	2.22818	69.63062		
215.717	2.22811	69.62844		
215.75	2.22811	69.62844		
215.79	2.22811	69.62844		
215.841	2.22805	69.62656		
215.866	2.22796	69.62375		
215.884	2.22755	69.61094		
215.919	2.2272	69.6		
215.973	2.22723	69.60094		
215.987	2.22724	69.60125		
216.011	2.22735	69.60469		
216.034	2.22748	69.60875		
216.066	2.22716	69.59875		
216.116	2.22687	69.58969		
216.134	2.22668	69.58375		
216.161	2.22644	69.57625		
216.199	2.22625	69.57031		
216.25	2.22638	69.57437		
216.29	2.2265	69.57813		
216.321	2.22651	69.57844		
216.347	2.22612	69.56625		
216.408	2.22589	69.55906		
216.425	2.22591	69.55969		
216.434	2.22594	69.56063		
216.456	2.22561	69.55031		
216.503	2.22521	69.53781		
216.547	2.22523	69.53844		
216.587	2.22525	69.53906		
216.619	2.22523	69.53844		
216.648	2.22524	69.53875		
216.673	2.22534	69.54188		
216.693	2.2255	69.54688		
216.717	2.22513	69.53531		
216.747	2.22487	69.52719		
216.778	2.22483	69.52594		
216.811	2.2244	69.5125		
216.847	2.22414	69.50438		
216.884	2.22418	69.50562		
216.92	2.22421	69.50656		
216.931	2.22412	69.50375		
216.99	2.22412	69.50375		
217.024	2.22418	69.50562		
217.028	2.224	69.5		
217.063	2.22372	69.49125		
217.115	2.22347	69.48344		
217.162	2.22334	69.47937		
217.191	2.22339	69.48094		
217.198	2.22356	69.48625		
217.233	2.2232	69.475		
217.27	2.22266	69.45812		
217.31	2.22219	69.44344		
217.358	2.22202	69.43812		
217.368	2.22181	69.43156		
217.394	2.22143	69.41969		
217.424	2.22124	69.41375		
217.45	2.22112	69.41		
217.495	2.22112	69.41		
217.529	2.22115	69.41094		
217.555	2.22118	69.41187		
217.579	2.22116	69.41125		
217.63	2.22103	69.40719		
217.667	2.22066	69.39562		
217.688	2.22047	69.38969		
217.705	2.22054	69.39187		
217.739	2.22056	69.3925		
217.766	2.22006	69.37687		
217.795	2.21972	69.36625		
217.825	2.21984	69.37		
217.852	2.21992	69.3725		
217.877	2.21988	69.37125		
217.909	2.21981	69.36906		
217.954	2.21978	69.36813		
218.017	2.21954	69.36062		
218.053	2.21942	69.35688		
218.071	2.21952	69.36		
218.111	2.21929	69.35281		
218.162	2.21894	69.34188		
218.147	2.21884	69.33875		
218.186	2.21892	69.34125		
218.222	2.21886	69.33937		
218.246	2.21881	69.33781		
218.251	2.21874	69.33562		
218.32	2.21873	69.33531		
218.333	2.21876	69.33625		
218.354	2.2184	69.325		
218.438	2.21815	69.31719		
218.474	2.21811	69.31594		
218.488	2.21822	69.31938		
218.502	2.21786	69.30813		
218.523	2.21756	69.29875		
218.533	2.21738	69.29313		
218.604	2.21723	69.28844		
218.646	2.21719	69.28719		
218.666	2.21718	69.28687		
218.717	2.21719	69.28719		
218.736	2.217	69.28125		
218.769	2.21686	69.27688		
218.813	2.21689	69.27781		
218.867	2.21689	69.27781		
218.871	2.2166	69.26875		
218.877	2.21638	69.26188		
218.932	2.21624	69.2575		
218.995	2.21623	69.25719		
219.007	2.21623	69.25719		
219.03	2.21569	69.24031		
219.047	2.21565	69.23906		
219.064	2.2158	69.24375		
219.11	2.2159	69.24688		
219.135	2.21598	69.24938		
219.178	2.21593	69.24781		
219.23	2.21553	69.23531		
219.251	2.21523	69.22594		
219.274	2.21519	69.22469		
219.278	2.21522	69.22562		
219.303	2.21493	69.21656		
219.364	2.21469	69.20906		
219.377	2.21475	69.21094		
219.412	2.21476	69.21125		
219.453	2.21437	69.19906		
219.494	2.21392	69.185		
219.523	2.21358	69.17437		
